x,y,yaw
4.30760981173678,6.012234091908579,1.9967579435673135
4.297435361313427,6.034744057680936,1.9938236421560434
4.28731713550816,6.0573080420240055,1.990815021125631
4.277256535906554,6.079927785240552,1.9877327457332636
4.267254964094179,6.102605027633339,1.9845775048552374
4.257313821656608,6.12534150950513,1.9813500110108426
4.247434510179416,6.148138971158696,1.9780510003671015
4.2376184312481735,6.170999152896798,1.9746812327221015
4.227866986448453,6.193923795022202,1.9712414914666974
4.218181577365828,6.216914637837675,1.9677325835236046
4.208563605585873,6.239973421645983,1.9641553392624242
4.199014472694158,6.263101886749889,1.9605106123897058
4.1895355802762575,6.286301773452161,1.9568028132670885
4.180128193822851,6.3095746861405,1.953096506708229
4.17079125355997,6.332919907010436,1.9495022527539416
4.161521749415534,6.356334770536409,1.9460709733147008
4.152316610943601,6.3798165508987745,1.9428029720288753
4.14317276769824,6.403362522277889,1.9396970309260926
4.134087149233507,6.4269699588541105,1.9367519745943385
4.125056685103469,6.450636134807794,1.9339666716897395
4.116078304862187,6.4743583243192955,1.9313400363013196
4.107148938063724,6.498133801568975,1.92887102917979
4.098265514262143,6.521959840737188,1.9265586588400638
4.089424963011505,6.54583371600429,1.9244019825459073
4.080624213865875,6.56975270155064,1.9224001071851424
4.071860196379313,6.593714071556592,1.9205521900425937
4.063129840105884,6.6177151002025045,1.9188574394781106
4.054430074599649,6.641753061668736,1.9173151155159573
4.045757829414671,6.665825230135639,1.9159245303513885
4.037110034105014,6.689928879783576,1.9146850487805278
4.028483618224737,6.7140612847928995,1.913596088557394
4.019875511327906,6.7382197193439675,1.9126571206835208
4.011282642968583,6.762401457617135,1.9118676696337706
4.002701942700829,6.786603773792763,1.9112273135214117
3.9941303400787085,6.810823942051203,1.9107356842063772
3.985564764656283,6.835059236572817,1.9103924673484536
3.9770021459876146,6.859306931537959,1.9101974024079316
3.9684394136267684,6.883564301126985,1.9101502825955978
3.9598734971278042,6.907828619520254,1.9102509547728166
3.951301326044786,6.932097160898122,1.9104993193030162
3.9427198299317756,6.956367199440944,1.9108953298549003
3.934125938342837,6.980636009329081,1.911438993157419
3.925516580832031,7.004900864742886,1.9121303687059201
3.9168886869534223,7.029159039862718,1.912969568419104
3.908239186261071,7.053407808868931,1.9139567562452555
3.8995650083090423,7.0776444459418855,1.9150921477164018
3.890863082651397,7.1018662252619364,1.9163760094484252
3.8821303388421975,7.12607042100944,1.9178086585843512
3.8733637064355078,7.150254307364753,1.9193904621788116
3.864560114985389,7.174415158508234,1.921121836519828
3.855716494045906,7.198550248620238,1.9230032463847324
3.8468297731711187,7.222656851881123,1.9250352042259908
3.8378968819150914,7.246732242471245,1.9272182692828885
3.8289147498318856,7.27077369457096,1.9295530466141162
3.8198803064755653,7.294778482360626,1.9320401860460612
3.8107904814001916,7.318743880020601,1.934680381031328
3.8016422041598297,7.342667161731242,1.937474367411663
3.7924324043085385,7.366545601672901,1.9404229220783988
3.783158011400382,7.390376474025939,1.9435268615242343
3.773815954989425,7.414157052970713,1.94678704027938
3.7644031646297273,7.4378846126875775,1.9502043492235843
3.754916569875352,7.46155642735689,1.9537797137670356
3.745353100280363,7.485169771159009,1.9575140918918694
3.7357096853988225,7.508721918274292,1.9614084720455074
