x,y,yaw
1.6893166788397485,8.396678531979418,4.259183685272015
1.6684476074668255,8.351248978519118,4.315645890149234
1.6501754824370483,8.304714132280342,4.372108095026453
1.6345585394565016,8.257222306041372,4.428570299903672
1.6216465518109895,8.208924862603729,4.485032504780891
1.6114806717319177,8.159975732378687,4.54149470965811
1.6040932992386279,8.110530922790465,4.597956914535329
1.5995079788752034,8.060748021059696,4.654419119412548
1.5977393246708578,8.0107856919519,4.710881324289767
1.6,8,-1.5707963267948966
